Region,Sub-region,Country,ISO3 code,M49 code,RE or Non-RE,Group Technology,Technology,Sub-Technology,Producer Type,Year,Electricity Generation (GWh),Electricity Installed Capacity (MW)
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,Renewable hydropower,All types,2022,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2000,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2001,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2002,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2003,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2004,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2005,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2006,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2007,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2008,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2009,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2010,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2011,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2012,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2013,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2014,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2015,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2016,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2017,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2018,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2019,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2020,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2021,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,All types,2022,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2013,0.001,0.001
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2014,0.005,0.016
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2015,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2016,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2017,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2018,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2019,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2020,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2021,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2022,0.006,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Marine energy,Marine energy,Marine energy,On-grid electricity,2023,0,0.021
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Multiple renewables*,Multiple renewables*,Multiple renewables*,All types,2021,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2000,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2001,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2002,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2003,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2004,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2005,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2006,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2007,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2008,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2009,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2010,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2011,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2012,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2013,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2014,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2015,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2016,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2017,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2018,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2019,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2020,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2021,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar energy,Solar energy,All types,2022,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2008,0.257,0.3
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2009,1.499,1.6
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2010,3.34,3.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2011,5.353,4.7
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2012,8.694,7.8
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2013,13.705,12.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2014,27.196,25.7
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2015,50.494,46.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2016,103,97.2
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2017,141,116.4
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2018,188,162
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2019,301,271.6
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2020,399,332
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2021,557,487.2
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2022,748,633.8
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Solar energy,Solar photovoltaic,On-grid Solar photovoltaic,On-grid electricity,2023,0,901.2
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2000,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2001,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2002,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2003,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2004,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2005,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2006,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2007,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2008,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2009,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2010,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2011,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2012,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2013,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2014,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2015,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2016,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2017,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2018,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2019,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2020,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2021,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2022,0,0
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2017,0.35,0.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2018,0.35,0.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2019,0.35,0.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2020,0.35,0.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2021,0.35,0.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2022,0.35,0.1
Asia,South-eastern Asia,Singapore,SGP,702,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2023,0,0.1
